"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1854005883979829605","Fri Nov 08 16:26:12 +0000 2024","0","@rudysirwi @lottiepie_store @fotodakwah @Tita83079013 Punya tv ga? Hp d pake utk liat apa aja bermanfaat ga? Bisa kan liat berita d hp?. saya ga pernah liat si untung nya d kota saya ga ada sound horeg saya cuma liat d berita itu 1 truk sound horeg spiker gede nya ada 10 ato 20 biji. ya beda efek lah klo jumlah sound nya beda jauh.","1854923386243391963","","rudysirwi","in","","0","1","0","https://x.com/TamiVerina19/status/1854923386243391963","1227690092057133056","TamiVerina19"
"1854920653008519224","Fri Nov 08 16:15:21 +0000 2024","0","junmy suaranya udah bagus banget tp sound system mcm kayak sound horeg https://t.co/p1zHAbZ6yi","1854920653008519224","https://pbs.twimg.com/ext_tw_video_thumb/1854920399106326529/pu/img/Ro2gz07FrzrnJGw7.jpg","","in","vidina • she/her","0","0","0","https://x.com/junmyeonpop/status/1854920653008519224","969653690","junmyeonpop"
"1854483637473051118","Fri Nov 08 11:03:19 +0000 2024","0","@jihanacuu @jawafess loh siapa yg membenarkan perusakan? saya cuma blg fakta di lapangan yg mungkin sampean baru tau kalo diganti rugi. perlu tak luruskan tweet saya di atas ga bilang sound horeg adalah budaya jawa saya cuma ngasih tau kalo karnaval bukan hanya sound tapi ada drama kolosal jawa juga","1854842126904815767","","jihanacuu","in","sebelahnya etihad stadium","0","2","0","https://x.com/xleanxyz/status/1854842126904815767","1376136595963711494","xleanxyz"
"1854812005263348060","Fri Nov 08 11:01:09 +0000 2024","0","@caaaceew Jadinya yg bener pencetus sound horeg tuh Jatim apa prindapan ","1854841581800767944","","caaaceew","in","","0","0","0","https://x.com/serabutannn/status/1854841581800767944","1518351214378815488","serabutannn"
"1854483637473051118","Fri Nov 08 10:58:10 +0000 2024","0","@dickysptrr @jawafess Sound horeg tuh hiburan orang kaya. Ya 11 12 sama di diskotek. Dulu orang kaya saja yg ke diskotek ke rumah musik jedag jedug. Sekarang orang kebanyakan bisa nikmati jedag jedug lewat sound horeg","1854840831532024018","","dickysptrr","in","","0","1","0","https://x.com/panjalu3449/status/1854840831532024018","1644609470419574784","panjalu3449"
"1854490258630688841","Fri Nov 08 10:56:29 +0000 2024","0","@frecklesfelixeu Owalah iyaya itu ternyata joget jogetnya sound horeg ","1854840409719275588","","frecklesfelixeu","in","","0","0","0","https://x.com/choisnshine/status/1854840409719275588","1553003123681431557","choisnshine"
"1854833893322768801","Fri Nov 08 10:33:32 +0000 2024","0","@lizzyeoy Pflis les mnyetir truk sj dik trs angkut sound horeg ntu","1854834634938523783","","lizzyeoy","in","Hugo fulltime lover. ","0","0","0","https://x.com/yjmnc/status/1854834634938523783","1623254901001424896","yjmnc"
"1854747194953548056","Fri Nov 08 10:27:58 +0000 2024","0","@marpaung913 @SammiSoh @PDI_Perjuangan Halah.. mana .. hasto adem2 aja","1854833234351395322","","marpaung913","in","","0","0","0","https://x.com/zeldasukma/status/1854833234351395322","1845993726877093891","zeldasukma"
"1854832374884057534","Fri Nov 08 10:26:40 +0000 2024","0","@foreajst Stef udah 2 kali denger chipmunk pake sound horeg sekali di hitc sekali di joyland ","1854832907598114823","","foreajst","in","","0","1","0","https://x.com/xjwejetx/status/1854832907598114823","1481273554151034880","xjwejetx"
"1854675449710100666","Fri Nov 08 10:23:49 +0000 2024","0","@PelatihT1dur Sy ijin menghadiri perhelatan sound horeg","1854832189567066443","","PelatihT1dur","in","Indonesia","0","0","0","https://x.com/nugraha_besoes/status/1854832189567066443","904364163668910084","nugraha_besoes"
"1854374409202770216","Fri Nov 08 10:23:01 +0000 2024","0","@yjmnc AWKWKWK sudah saatnya kta setel pake sound horeg kak diasrama ","1854831988311835066","","yjmnc","in"," KMR-105","0","1","0","https://x.com/hanniqam/status/1854831988311835066","1404435747478728711","hanniqam"
"1854374409202770216","Fri Nov 08 10:22:38 +0000 2024","0","@onedayxnef AWKWKKWK KAK ntu lejen bgt nanti ak setel pake sound horeg ","1854831892430045656","","onedayxnef","in"," KMR-105","0","1","0","https://x.com/hanniqam/status/1854831892430045656","1404435747478728711","hanniqam"
"1854829933262258282","Fri Nov 08 10:14:51 +0000 2024","0","Akhirnya jalan sore trus mampir ke nasgor RT tetangga yang enak banget (sama aja dong) lagi nunggu dengerin manusia bangke nyetel pake sound horeg. Wah kalau di RT gue gini udah gue maki2 ","1854829933262258282","","","in","","0","0","0","https://x.com/agasandra/status/1854829933262258282","126234167","agasandra"
"1854818746566668425","Fri Nov 08 10:14:36 +0000 2024","1","@sbyfess kakean sound horeg udan ae sampek wegah dancok","1854829868351209736","","sbyfess","in","pale blue dot","0","0","0","https://x.com/doodledewz/status/1854829868351209736","1022186426","doodledewz"
"1854822599378776263","Fri Nov 08 10:03:13 +0000 2024","1","@wita_desandri Di jatim bisa kena natural selection berupa sound horeg kapan itu ada anak 9 tahun cardiac arrest","1854827002572030037","","wita_desandri","in","","0","1","0","https://x.com/lutfithe13th/status/1854827002572030037","6689892","lutfithe13th"
"1854821578363879861","Fri Nov 08 09:48:38 +0000 2024","0","@runtoyouJ Harus dipaksa dengerin typical story 10 kali pake sound horeg. Ga heran","1854823334212780463","","runtoyouJ","in","","1","1","0","https://x.com/xjwejetx/status/1854823334212780463","1481273554151034880","xjwejetx"
"1854818746566668425","Fri Nov 08 09:45:34 +0000 2024","0","@sbyfess Kutukan sound horeg ","1854822563861741980","","sbyfess","in","Tuban, Jawa Timur","0","0","0","https://x.com/ririyya/status/1854822563861741980","2289142645","ririyya"
"1854005883979829605","Fri Nov 08 09:40:00 +0000 2024","0","@TamiVerina19 @lottiepie_store @fotodakwah @Tita83079013 Maap ane belum familiar dengan sound horeg jadi ga tau bedanya? Sound horeg ada berapa biji tiap RT ukht? Lewat nya 10 kali juga setiap hari? Ya nanti kalo fenomena sound horeg udah jadi terbiasa antum bakalan friendly juga sama sound horeg mungkin ukht. Insyaallah","1854821163249418627","","TamiVerina19","in","Neraka","0","1","0","https://x.com/rudysirwi/status/1854821163249418627","1604204021215948800","rudysirwi"
"1854483637473051118","Fri Nov 08 09:10:08 +0000 2024","0","@jawafess Bayangno warga psht tahlilan ngangge sound horeg","1854813643432772091","","jawafess","in","","0","0","0","https://x.com/baslightyearrr/status/1854813643432772091","1342764133003902981","baslightyearrr"
"1854812222591320526","Fri Nov 08 09:04:29 +0000 2024","1","Sound horeg x pesilat KOMBO MAUT!!","1854812222591320526","","","in","","0","0","0","https://x.com/serabutannn/status/1854812222591320526","1518351214378815488","serabutannn"
"1854812005263348060","Fri Nov 08 09:03:37 +0000 2024","0","Baru tau sound horeg udh smpe prindapan ","1854812005263348060","","","in","","0","4","0","https://x.com/serabutannn/status/1854812005263348060","1518351214378815488","serabutannn"
"1854808223095967934","Fri Nov 08 08:48:35 +0000 2024","0","average jatim days alias di rumahku yg satunya jg tiap hari tetangga depan rumah nyetel sound horeg sampe kaca bergetar","1854808223095967934","","","in","cbist✴︎","0","0","0","https://x.com/exbaektation/status/1854808223095967934","1004210588266856448","exbaektation"
