"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1773798095350014040","Fri Mar 29 19:43:16 +0000 2024","0","nggugah sahur nggae sound horeg iku taek seh gatel tenan","1773798095350014040","","","in","","0","0","0","https://x.com/sianjinghitam/status/1773798095350014040","272232330","sianjinghitam"
"1773797501570847055","Fri Mar 29 19:40:54 +0000 2024","5","sangat muak dengan sound horeg seng nggarai omahku melok horeg brebeken jancokkk taekk asuuuu","1773797501570847055","","","in","","0","3","3","https://x.com/vickyfahrezy_/status/1773797501570847055","1483376537638678531","vickyfahrezy_"
"1773591018576994577","Fri Mar 29 06:00:25 +0000 2024","0","Pengguna Sound Horeg Bangunan Sahur di Kabupaten Malang Terancam Tipiring - https://t.co/B4hYUgoy7Y https://t.co/FWicz9CZQj","1773591018576994577","https://pbs.twimg.com/media/GJ0PoUDaEAAb5ux.jpg","","in","Malang, East Java, Indonesia","0","0","0","https://x.com/Blokadotcom/status/1773591018576994577","1503950077265874947","Blokadotcom"
"1773462360684138633","Thu Mar 28 21:46:23 +0000 2024","0","@Aniyumi1 @MCrew29297 @infoBMKG Sami bu ani. Daerah temongko nggeh horeg.","1773466691537932778","","Aniyumi1","in","","0","1","0","https://x.com/21Balaputradewa/status/1773466691537932778","996031946516938752","21Balaputradewa"
"1773446713535271417","Thu Mar 28 21:03:22 +0000 2024","0","@andriekaryadi Untung gak di Malang Selatan ya. Di sana Saur Horêg. Belum Gempa belum berhenti.","1773455865322086472","","andriekaryadi","in","泗水 Surabaya","0","1","0","https://x.com/banggavann/status/1773455865322086472","143756229","banggavann"
"1773325347267752104","Thu Mar 28 20:58:52 +0000 2024","0","@jokowi Ok sippp....bentar lagi indonesia emas Dan bisa maju ninggalin jepang atau china Syukuran dgn diiringi nyewa sound Sistem horeg dgn musik dj+kopl yg dijogetin sepanjang jalan²","1773454732864197064","","jokowi","in","penajam","0","0","0","https://x.com/Mas_Berto77/status/1773454732864197064","1675529199271178241","Mas_Berto77"
"1773093791357919695","Thu Mar 28 11:29:43 +0000 2024","9","@candulucu Setidaknya merek msh mau jalan dan pake alat perkusi ga kek di sini pada pake sound horeg horeg taik","1773311504281960907","","candulucu","in","Kediri, Jawa Timur","0","0","0","https://x.com/ngtsyk7/status/1773311504281960907","385877335","ngtsyk7"
"1773280744288219380","Thu Mar 28 10:24:32 +0000 2024","0","@PatubMbel @pln_123 Ini sama halnya ditempat saya di Kalasan. Dipasang trafo dan aliran segera difungsikan beberapa hari kemudian malam hari habis magrib dilepas lagi. Sampai petugas saya bilang dicopot wae cagak e Kabeh. Gur marai horeg wae. @pln_123","1773295101059498200","","PatubMbel","in","©nDalem.kaRohmadi","0","0","1","https://x.com/gurupetruk/status/1773295101059498200","1248063134","gurupetruk"
"1773264912204046786","Thu Mar 28 08:24:35 +0000 2024","7","Kebisingan kota udh terbukti bikin budeg warganya. Klo ditambah2 sama iklan sound horeg di KRL apa kabar kuping warga Jabodetabek https://t.co/qpDl7yv5Qp","1773264912204046786","https://pbs.twimg.com/media/GJvnCSzaUAAGpIp.jpg","","in","","0","1","0","https://x.com/id_curiocity/status/1773264912204046786","1484516879201075208","id_curiocity"
"1772708989278519474","Wed Mar 27 21:16:55 +0000 2024","0","@oronaminxci Pak erte yg sangat melindungi rakyatnya.....dikampung gw lebih parah pake sound besar musik disko rasanya rumah bergetar kaca2 jd horeg. Sebaiknya pepatah jawa tepo seliro dihapuskan saja","1773096887916036190","","oronaminxci","in","","0","0","0","https://x.com/kalijerukbae_si/status/1773096887916036190","1549141405075148800","kalijerukbae_si"
