,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
101,1855944672750772427,Mon Nov 11 12:04:26 +0000 2024,0,ANJING EMANG GUA GAPERNAH NYANGKA CEWE YANG KEMARIN GUA TEMUI ADALAH CEWE YANG SAMA DENGAN YANG TERTERA DIBAWAH INI BAJINGAN BLANGSAK HATI GUA JEDAG JEDUG GA KARUAN ANJING SEPERTI SOUND HOREG BERADA DI DALAM DADAKU. ,1855944672750772427,,,in,kazuya's bf,0,0,0,https://x.com/neackdeep/status/1855944672750772427,1794318829482573825,neackdeep
102,1855800761898475631,Mon Nov 11 12:04:17 +0000 2024,0,@ajartwiterran @sopir_idiot Balik lagi aja dengerin sound horeg mu,1855944637191749819,,ajartwiterran,in,,0,0,0,https://x.com/liamjasra/status/1855944637191749819,3019368384,liamjasra
103,1855943818191008243,Mon Nov 11 12:01:02 +0000 2024,0,bjingan perkumpulan apa enih (rapat karnaval deso) isine full bahas sound horeg RAROOOHHHH AKU,1855943818191008243,,,in,"Malang, Jawa Timur",0,0,0,https://x.com/syahidarin/status/1855943818191008243,1258271860912828418,syahidarin
104,1855943414518595948,Mon Nov 11 11:59:26 +0000 2024,6,klo ada soundhoreg pake lagu ini kayanya gabakal gue hujat dah (asal ga dibikin jedagjedug aje) https://t.co/fe02p4eX6Z,1855943414518595948,https://pbs.twimg.com/ext_tw_video_thumb/1855942994282840064/pu/img/HAm2zfznpLDZkWEK.jpg,,in,,0,0,0,https://x.com/fargippp/status/1855943414518595948,1021621590,fargippp
105,1855908628286611946,Mon Nov 11 11:59:09 +0000 2024,0,@KangManto123 @bawaslu_RI Yaaaaa.. mancing2 di air keruh siapa tahu dapet paus,1855943343076999609,,KangManto123,in,,0,0,0,https://x.com/zeldasukma/status/1855943343076999609,1845993726877093891,zeldasukma
106,1855937788899893309,Mon Nov 11 11:47:50 +0000 2024,0,@marsjupieTV Serlok di mana mau nangis nya bareng bareng pake sound horeg,1855940495027081241,,marsjupieTV,in,єχσ ρℓαηєт,0,0,0,https://x.com/baekbaekajah/status/1855940495027081241,1404620877015109633,baekbaekajah
107,1855937537342411036,Mon Nov 11 11:36:05 +0000 2024,0,yeuh gaada bedanya sama orang-orang sound horeg tu anjay,1855937537342411036,,,in,,0,0,0,https://x.com/saintheblue/status/1855937537342411036,1618146179858206720,saintheblue
108,1855937366646501638,Mon Nov 11 11:35:24 +0000 2024,0,enola beneran real sound horeg cuy,1855937366646501638,,,in,,0,0,0,https://x.com/moky0o/status/1855937366646501638,1770802513010208769,moky0o
109,1855924472009871493,Mon Nov 11 11:16:06 +0000 2024,0,@THEORIGlN Dihibur pake sound horeg mau gak?,1855932507985973443,,THEORIGlN,in,South Jakarta – Adult Freight ,0,0,0,https://x.com/thegorgeouszara/status/1855932507985973443,1700129987947642880,thegorgeouszara
110,1855931298126426115,Mon Nov 11 11:11:17 +0000 2024,0,kembaran sound horeg https://t.co/eJGZDUFMKV,1855931298126426115,https://pbs.twimg.com/ext_tw_video_thumb/1855931271186358272/pu/img/Bh7bsstVXMbPVFlL.jpg,,in,,0,0,0,https://x.com/Letstrey/status/1855931298126426115,1588036714496344064,Letstrey
111,1855810689547350047,Mon Nov 11 10:52:01 +0000 2024,1,@Gank_Of_Petojo kayak truck tim sound horeg mau lewat...hancurkan semua penghalang,1855926449401954814,,Gank_Of_Petojo,in,"Jakarta Capital Region, Indone",0,1,0,https://x.com/DermagaGarely/status/1855926449401954814,1513694552443727873,DermagaGarely
112,1855822837338276278,Mon Nov 11 10:49:36 +0000 2024,0,@QuoteAja Ini pasti jiwa sound horeg sudah mengalir di darahnya,1855925842616193079,,QuoteAja,in,"Serang, Indonesia",0,0,0,https://x.com/MillaaMuthiaa/status/1855925842616193079,3075116251,MillaaMuthiaa
