,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
147,1855623178808340596,Sun Nov 10 14:51:35 +0000 2024,1,@Jateng_Twit Andika Hendi donksss,1855624350713700438,,Jateng_Twit,in,,0,0,0,https://x.com/zeldasukma/status/1855624350713700438,1845993726877093891,zeldasukma
148,1855577508449857804,Sun Nov 10 14:31:31 +0000 2024,0,@brayenmey Infokan sound horeg terdekat buat gw bakar,1855619301711225043,,brayenmey,in,Bi | Isle Of Man TT,0,0,0,https://x.com/proggerino/status/1855619301711225043,1816942352,proggerino
149,1855616471709409775,Sun Nov 10 14:26:16 +0000 2024,0,Tapi 5x sehari ke musholla omahku pas mburine langgar. Speaker e madep pas nek kamarku duorrrrrrrr jan mben adzan rasane koyok sound horeg. Bledos nek kuping trus sadar ganti klambi wudhu budal nyang langgar.,1855617978588709021,,mluthfyp,in,"Kediri, Jawa Timur",0,1,0,https://x.com/mluthfyp/status/1855617978588709021,1600137738,mluthfyp
150,1855420712728883613,Sun Nov 10 14:05:04 +0000 2024,2,@stroeberi @rollersk8erboi bukan double standard blok lo cenblu tapi tolol beda konsep yg di qrt ini emg konsep restonya ga pake baju dan yg dteng kesitu pasti dah tau konsekuensi nya lah yg di jatinagor?? emg cust tau mereka masak ga pake baju? jgn tolol,1855612641487757470,,stroeberi,in,,0,0,0,https://x.com/90s_rightt/status/1855612641487757470,1819991791367802880,90s_rightt
151,1855420712728883613,Sun Nov 10 14:03:08 +0000 2024,1,@Ade68653898 @SuperSaiyanBri @rollersk8erboi goblok tolol kalo namnya konsep yg dateng kesitu emg udah tau dampak dari itu lah ini?? emg customer tau kalo mereka masak sambil ga pake baju gt?,1855612157771317587,,Ade68653898,in,,0,0,0,https://x.com/90s_rightt/status/1855612157771317587,1819991791367802880,90s_rightt
152,1855232680977117224,Sun Nov 10 11:51:14 +0000 2024,0,@mlbbfess pgn ambil benet tpi gabisa makenya ,1855578964716396845,,mlbbfess,in,,0,0,0,https://x.com/90s_rightt/status/1855578964716396845,1819991791367802880,90s_rightt
153,1855173726582845672,Sun Nov 10 11:50:30 +0000 2024,0,@wavefr0mheaven @juykuz ini beneran kah??? kocak bgt jir,1855578777742696948,,wavefr0mheaven,in,,0,0,0,https://x.com/90s_rightt/status/1855578777742696948,1819991791367802880,90s_rightt
154,1855577508449857804,Sun Nov 10 11:45:27 +0000 2024,120,akhirnya saya jadi sarjana sound system horeg ato kalo kata temen2 gw jd tukang servis ac soalnya klo ac mulai bunyi panggil mas audio engineer buat benerin https://t.co/G7jydZDEZn,1855577508449857804,https://pbs.twimg.com/media/GcBVGseaEAAA91l.jpg,,in,Bi | Isle Of Man TT,1,20,3,https://x.com/proggerino/status/1855577508449857804,1816942352,proggerino
155,1855576875319615854,Sun Nov 10 11:42:56 +0000 2024,0,Mas Dhito Janjikan Regulasi untuk Kegiatan Battle Sound Horeg di Kediri https://t.co/j2sSuUGJxM,1855576875319615854,,,in,,0,0,0,https://x.com/ibenewsid/status/1855576875319615854,1499977907074383874,ibenewsid
156,1855242679652868273,Sun Nov 10 11:37:46 +0000 2024,0,@kimshincan @Jateng_Twit Ojo di enggo gowo sound horeg,1855575572522598529,,kimshincan,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/rdian2408/status/1855575572522598529,2979959904,rdian2408
