,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
345,1854171898567094434,Thu Nov 07 09:29:45 +0000 2024,6,@kesendrian JAMET merupakan budaya yang unik SOUND HOREG dan JAMET sangat luar biasa + PARA PESILAT wih mantap budaya yang luar biasa. Kenapa di pulau lain ga ada ya ,1854456192443281730,,kesendrian,in,,0,0,0,https://x.com/SuccubusParadok/status/1854456192443281730,1831663913437736960,SuccubusParadok
346,1854450752477094199,Thu Nov 07 09:08:08 +0000 2024,0,Selamat kepada Bapak Prabowo Subianto dan Gibran Rakabuming Raka sebagai Presiden dan Wakil Presiden Indonesia Tahun 2024-2029 dari Humas Paguyuban Pemuda Kec. Magelang Tengah #PrabowoGibran https://t.co/3yJZlnkjeU,1854450752477094199,https://pbs.twimg.com/ext_tw_video_thumb/1854450577000075264/pu/img/rsqOQjhUvkAuvOTP.jpg,,in,"Kebumen, Jawa Tengah",0,0,0,https://x.com/amar_Sound3/status/1854450752477094199,1067555281,amar_Sound3
347,1854442739238314144,Thu Nov 07 08:36:17 +0000 2024,0,swami: pindah sini ta? enak tetangga e ga ada yg bakar-bakar sampah. emang iyahh? ga ada sound horeg juga?,1854442739238314144,,,in,Indonesia,0,0,0,https://x.com/chyrhmsr/status/1854442739238314144,129756523,chyrhmsr
348,1854420811215692061,Thu Nov 07 08:18:41 +0000 2024,0,@maqnite Usilin pake sound horeg wkwk,1854438309793317320,,maqnite,in,💙🖤,0,0,0,https://x.com/TheSeblak/status/1854438309793317320,1646799542,TheSeblak
349,1854404058284687741,Thu Nov 07 08:09:04 +0000 2024,0,@yujsuh jj nya udah cocok diputer pake sound horeg ,1854435889906397664,,yujsuh,in,,0,0,0,https://x.com/putri_ch77/status/1854435889906397664,2273969730,putri_ch77
350,1854424630095949927,Thu Nov 07 08:08:26 +0000 2024,0,@brzcha ngk la asal ngk party sound horeg,1854435728278901238,,brzcha,in,Sarawak ,0,1,0,https://x.com/3usri/status/1854435728278901238,1220006991130591232,3usri
351,1852877563036909586,Thu Nov 07 08:01:52 +0000 2024,0,@irshenlin ㅤ Semoga bisa jadi evaluasi. Sound horeg itu kasihan lho yang tua-tua. ㅤ,1854434079174975871,,irshenlin,in,,0,1,0,https://x.com/kipjss/status/1854434079174975871,836029236062216193,kipjss
352,1854433472154386733,Thu Nov 07 07:59:28 +0000 2024,0,tenang kita negosiasi sama pemilik sound horeg nanti,1854433472154386733,,,in,🦋🌻,0,0,0,https://x.com/mengaharubiruu/status/1854433472154386733,1245944785883414529,mengaharubiruu
353,1854432048221671883,Thu Nov 07 07:53:48 +0000 2024,1,Ormas silat udah collab sound horeg kah ini?,1854432048221671883,,,in,,0,0,0,https://x.com/molanosX/status/1854432048221671883,192513886,molanosX
354,1854418611148136668,Thu Nov 07 07:44:48 +0000 2024,1,@hartonheart @ygent_official @ygtreasuremaker setujuuuu kalo perlu kita sewain sound horeg sekalian‍↕️,1854429782823588072,,hartonheart,in,read rentry byf,0,1,0,https://x.com/everychs/status/1854429782823588072,802722069280477185,everychs
